Unnamed: 0,ID_POM,PROFIL_RFX,PS,CODE_IRIS,TYPE_LOG,CODE_INSEE,conso_moy
17951,1592149,RES2,6.0,60290109,0.0,6029,20244
17955,1716669,RES1,6.0,60290111,0.0,6029,2159
17979,2334359,RES2,9.0,41260000,1.0,4126,12920
18001,3033789,RES1,6.0,60881307,0.0,6088,13092
18008,2906769,RES1,6.0,60882601,0.0,6088,2922
18079,2784059,RES11,9.0,60881802,0.0,6088,17393
18089,2773629,PRO2,6.0,60882103,0.0,6088,2732
18149,1700589,RES2,6.0,60290101,0.0,6029,274
18170,2752459,RES2,6.0,60270101,0.0,6027,15244
18172,2902749,RES1,6.0,60880101,0.0,6088,1651
18225,1702949,RES1,6.0,60290117,0.0,6029,466
18270,1837869,RES2,6.0,60290104,0.0,6029,2495
18280,2839789,RES1,3.0,60882202,0.0,6088,894
18296,1716599,RES2,6.0,60290117,0.0,6029,2157
18353,1495669,RES11,9.0,60290121,0.0,6029,1796
18384,2770989,RES2,6.0,60881302,0.0,6088,12009
18394,2706459,PRO1,9.0,60881702,0.0,6088,5197
18413,1720529,RES2,6.0,60290101,0.0,6029,2157
18455,3097949,RES1,6.0,60540000,1.0,6054,17138
18482,2867539,RES2,6.0,60882803,0.0,6088,10310
18483,3039459,RES1,6.0,60881306,0.0,6088,0
18561,1541419,RES1,6.0,60290116,0.0,6029,6735
18582,1475909,RES1,6.0,60290111,0.0,6029,5203
18587,3039359,RES1,6.0,60880303,0.0,6088,903
18616,2698229,RES2,9.0,60882103,0.0,6088,7925
18630,8008479,RES1,6.0,91210000,1.0,9121,10778
18671,2711419,RES2,12.0,61260000,1.0,6126,38455
18673,2406829,RES1,6.0,50610112,0.0,5061,3572
18730,15164109,RES1,6.0,10530302,0.0,1053,11604
18806,3151379,RES1,6.0,60880103,0.0,6088,3943
18819,2804149,RES1,3.0,60750000,1.0,6075,17
18833,2550519,RES2,6.0,42030000,0.0,4203,2794
18845,2972889,RES2,6.0,60881702,0.0,6088,3935
18863,20222769,RES1,6.0,31900102,0.0,3190,4245
18908,83174229,RES1,6.0,60290101,,6029,1750
18911,2552829,RES11,9.0,42260000,0.0,4226,3733
18934,2723229,RES2,9.0,60882203,0.0,6088,16191
19027,1734979,RES1,6.0,60040106,1.0,6004,4345
19135,2576649,RES2,6.0,60881309,0.0,6088,16090
19148,2390599,RES2,9.0,40190000,1.0,4019,27664
19155,2557059,RES1,6.0,42050000,1.0,4205,2046
19192,2811259,RES1,6.0,60880304,0.0,6088,10
19261,1689879,RES1,6.0,60290102,0.0,6029,2513
19302,2749829,RES1,3.0,60880404,0.0,6088,1822
19340,8135249,RES2,6.0,90990000,1.0,9099,17385
19343,2652329,RES1,6.0,60882201,0.0,6088,178
19370,2685499,RES11,15.0,60340000,1.0,6034,22796
19386,3042429,RES2,9.0,60880201,0.0,6088,28195
19411,2459249,RES2WE,6.0,40190000,0.0,4019,12616
19437,2989489,RES1,6.0,60882603,0.0,6088,1724
19488,2512959,RES1,6.0,42030000,1.0,4203,1270
19594,3079749,RES1,6.0,60882101,0.0,6088,1487
19609,2622259,RES1,6.0,60882602,0.0,6088,2591
19688,1522549,RES1,6.0,60290103,0.0,6029,1364
19730,3044439,RES1,6.0,60880304,0.0,6088,4454
19786,81975170,RES1,6.0,60290103,0.0,6029,3629
19789,2391970,RES1,6.0,50610114,0.0,5061,2604
19851,3105850,RES1,6.0,60881505,0.0,6088,488
19869,20115800,RES1,6.0,30950103,0.0,3095,8778
19950,1797670,RES2,6.0,60040112,0.0,6004,1379
19966,1788840,RES1,6.0,60290121,0.0,6029,0
20038,2553770,RES1,6.0,40190000,0.0,4019,12087
20048,2482210,RES1,6.0,42260000,0.0,4226,7061
20067,2929060,RES1,6.0,60881603,0.0,6088,4775
20071,2773510,RES1,6.0,60880103,0.0,6088,28
20135,2678220,PRO1,12.0,60882001,0.0,6088,9289
20239,2436430,RES1,6.0,42220000,1.0,4222,7303
20247,2784630,RES11,9.0,60882705,0.0,6088,465
20291,8170720,RES1,6.0,92060000,0.0,9206,7332
20295,2650290,RES2,6.0,60883701,0.0,6088,595
20301,3104860,RES1,6.0,60882001,0.0,6088,92
20319,3014880,RES11,9.0,60880403,0.0,6088,12199
20392,2760650,RES2,6.0,60880103,0.0,6088,7755
20420,2976890,RES2,6.0,60880503,0.0,6088,0
20447,2423330,RES1,3.0,42050000,1.0,4205,735
20556,2473720,RES2,12.0,40700106,0.0,4070,43588
20559,1602710,RES1,6.0,60290106,0.0,6029,358
20617,4069720,RES2,6.0,40940000,1.0,4094,7079
20680,1772910,RES1,6.0,60290103,0.0,6029,52
20699,2644520,RES1,6.0,60881601,0.0,6088,5066
20708,1553050,RES2,9.0,60290111,0.0,6029,8588
20730,2780020,RES2,6.0,60880202,0.0,6088,6838
20784,2473070,RES1,6.0,50610101,1.0,5061,227
20806,3014130,RES2,18.0,60883701,1.0,6088,55960
20807,3112000,RES1,3.0,60882501,0.0,6088,3521
20814,1595660,RES1,6.0,60290116,0.0,6029,5760
20856,1534650,RES11,9.0,60290103,0.0,6029,2747
20940,20470850,RES1,6.0,31850101,0.0,3185,5192
20955,1673070,RES1,6.0,60290103,0.0,6029,783
21092,1545660,RES11,12.0,60290104,0.0,6029,2834
21094,2381850,RES11,12.0,40190000,1.0,4019,6097
21200,2954650,RES1,6.0,60882704,0.0,6088,1047
21201,8161370,RES1,3.0,92250101,0.0,9225,4817
21207,20312070,RES1,6.0,30810000,1.0,3081,1593
21236,1519790,RES1,6.0,60290108,0.0,6029,574
21317,2949100,RES2,6.0,60882801,0.0,6088,11918
21344,81905370,PRO1,6.0,60880502,0.0,6088,7521
21408,20241740,RES1,6.0,30950105,1.0,3095,5279
21444,1776710,RES1,3.0,60290103,0.0,6029,218
21457,1575150,RES1,6.0,60290106,0.0,6029,3861
21470,1739880,RES1,6.0,60290117,0.0,6029,476
21539,2593880,RES2,6.0,60883101,0.0,6088,18364
21546,20380320,RES2,9.0,31060000,1.0,3106,3131
21582,1613110,RES1,6.0,60290101,0.0,6029,2621
21599,2866500,RES2,9.0,60820000,1.0,6082,21813
21608,2597510,RES1,6.0,60880103,0.0,6088,583
21629,2751490,RES1,6.0,61580000,1.0,6158,12001
21645,2381530,RES1,6.0,40190000,1.0,4019,5518
21650,1733850,RES2,6.0,60040112,0.0,6004,16560
21664,81975130,RES1,6.0,60290103,0.0,6029,2559
21732,2750000,PRO1,6.0,60881602,0.0,6088,11348
21804,2797300,RES1,3.0,60750000,1.0,6075,766
21874,8088120,RES1,3.0,92250106,1.0,9225,569
21905,2593340,RES1,6.0,60880401,0.0,6088,1305
21972,2897350,RES1,6.0,60882401,0.0,6088,5771
21986,83357800,RES2,9.0,60040126,,6004,4172
22023,2501230,RES1,6.0,42030000,0.0,4203,891
22047,2906860,RES1,6.0,60270110,0.0,6027,6056
22056,7361351,RES2,6.0,112620102,0.0,11262,10595
22062,25717271,RES2,9.0,291500102,1.0,29150,12599
22087,27243931,RES1,6.0,850180000,1.0,85018,4981
22114,28437151,PRO1,6.0,441840114,0.0,44184,1708
22121,15768311,RES2,6.0,422182004,0.0,42218,9533
22138,21935591,PRO2,12.0,401940000,1.0,40194,58736
22194,26652121,RES1,6.0,351730101,0.0,35173,13690
22226,27972131,RES2,9.0,440360101,1.0,44036,23565
22260,27464661,RES1,6.0,850120000,1.0,85012,2421
22271,4981491,RES1,6.0,132020205,0.0,13202,2993
22287,25009551,RES1,6.0,560340101,1.0,56034,2361
22320,38828911,RES1,6.0,763510108,0.0,76351,2114
22364,14695781,RES1,6.0,781720104,1.0,78172,6578
22385,3605391,RES2,6.0,830610110,0.0,83061,1082
22389,26703691,RES1,6.0,353600107,1.0,35360,11081
22458,82778151,RES1,3.0,930050501,,93005,5024
22463,6622721,RES1,6.0,341721601,0.0,34172,20483
22475,39521121,RES1,6.0,765400203,0.0,76540,2132
22502,7782481,RES1,3.0,460420104,1.0,46042,4
22532,24365201,RES1,6.0,172640102,1.0,17264,17047
22541,26539771,RES1,6.0,223780000,1.0,22378,1304
22553,7413241,RES1,6.0,112620601,0.0,11262,5438
22620,26952061,RES11,9.0,352380701,1.0,35238,12213
22684,39386471,RES1,6.0,765400602,1.0,76540,5253
22687,38471001,RES1,3.0,141180102,1.0,14118,127
22957,36245751,RES1,6.0,543950901,0.0,54395,1482
22988,9010161,RES1,6.0,315554202,0.0,31555,9522
23004,5204281,RES1,6.0,132150401,0.0,13215,5120
23027,10577481,RES11,9.0,940460103,0.0,94046,10842
23146,4260661,RES1,6.0,130010707,0.0,13001,6783
23199,24005301,RES2,9.0,791910301,0.0,79191,24446
23204,27371801,RES2,9.0,850830000,1.0,85083,4220
23345,25779731,RES1,6.0,292760000,1.0,29276,2181
23366,2230021,RES1,6.0,840070111,0.0,84007,0
23398,14411651,RES2WE,15.0,956070106,1.0,95607,43157
23412,24135091,RES2,9.0,173060102,0.0,17306,40381
23415,3416981,RES11,30.0,831180110,1.0,83118,78922
23463,27089141,RES2,9.0,352280000,1.0,35228,1281
23468,3221161,RES2,6.0,830690102,0.0,83069,102
23477,27424301,RES11,9.0,851130102,1.0,85113,10320
23496,27666061,RES3,12.0,852260103,1.0,85226,25632
23505,3575001,RES11,12.0,831070103,1.0,83107,353
23532,7298901,RES2,9.0,112620202,1.0,11262,11573
23580,3833061,RES1,6.0,830610109,0.0,83061,522
23633,82059221,RES1,6.0,540250000,0.0,54025,6823
23637,26335531,RES2,6.0,223250000,1.0,22325,7783
23680,23647741,RES1,6.0,870010102,1.0,87001,9446
23681,25434181,RES11,9.0,562400101,1.0,56240,8851
23691,6015731,RES2,6.0,341721203,0.0,34172,6114
23712,27717521,RES2,12.0,850800000,1.0,85080,5321
23714,25384281,RES4,12.0,562580000,1.0,56258,5037
23756,25927581,RES4,18.0,291850000,1.0,29185,29770
23809,23402411,RES1,6.0,330631102,0.0,33063,2196
23819,39924081,RES1,6.0,800211001,0.0,80021,14303
23830,25539161,RES2,6.0,292220000,1.0,29222,2327
23853,27678221,RES11,9.0,851060000,1.0,85106,4506
23869,7123191,RES1,3.0,112620102,0.0,11262,211
23877,82606191,RES1WE,6.0,441980101,,44198,5474
23882,31495631,RES1,3.0,530620103,0.0,53062,1215
23896,8616271,PRO1,3.0,821210102,1.0,82121,344
23923,7052541,RES2,6.0,661361001,,66136,6529
23988,28227621,RES1,3.0,441090804,0.0,44109,34543
24093,23114841,RES1,3.0,330630307,0.0,33063,1145
24105,3279541,RES1,6.0,831370607,0.0,83137,14
24109,4289441,RES2,9.0,130010803,0.0,13001,20900
24110,12041411,RES2,6.0,771690101,1.0,77169,27671
24125,24507621,RES1,6.0,173370000,1.0,17337,4659
24145,25140951,RES1,6.0,561210905,0.0,56121,6117
24151,23126341,PRO1,12.0,330630503,1.0,33063,12176
24178,3206631,RES2,12.0,831370702,0.0,83137,21407
24257,36481301,PRO1,6.0,543000000,0.0,54300,2983
24322,28108731,RES2,6.0,440360103,1.0,44036,24178
24349,25011891,RES2,9.0,561550000,1.0,56155,10981
24354,29813861,RES1,6.0,370630000,1.0,37063,2
24363,3813741,RES1,3.0,830610113,,83061,1
24368,11526161,RES1,6.0,770140105,1.0,77014,4767
24388,23329461,RES2,6.0,330630202,0.0,33063,6748
24437,3494751,RES2,6.0,831180105,0.0,83118,606
24456,18641811,RES1,6.0,690340401,0.0,69034,5815
24460,26249231,RES4,12.0,222820000,1.0,22282,3290
24512,26627101,RES2,9.0,352510000,1.0,35251,8147
24517,25654931,RES1,6.0,290260102,0.0,29026,6879
24562,40152841,RES2,18.0,623020000,1.0,62302,31123
24569,38820171,PRO1,3.0,763510301,0.0,76351,237
24653,25011341,RES1,3.0,560780102,1.0,56078,1466
24692,18544201,PRO1,3.0,692560603,0.0,69256,3224
24713,40769731,RES1,6.0,623310000,1.0,62331,4514
24768,3780731,RES1,6.0,831180105,0.0,83118,422
24867,37106341,PRO2,9.0,514540801,0.0,51454,3687
24873,7464411,RES1,3.0,122340000,1.0,12234,230
24875,7294301,RES1,6.0,112620601,0.0,11262,5054
24888,36458191,RES1,3.0,544820104,0.0,54482,1951
24942,3762801,RES2,6.0,831530101,0.0,83153,8671
24980,40245331,RES1,3.0,626670101,0.0,62667,2758
25021,23061031,RES2,6.0,332810104,0.0,33281,12472
25038,14158441,RES1,6.0,950550000,1.0,95055,50
25052,26338891,RES1,6.0,223250000,1.0,22325,1264
25054,27343941,RES2,9.0,850120000,1.0,85012,16185
25108,21663121,RES1,6.0,641220106,0.0,64122,1198
25110,6966781,RES1,6.0,661360501,1.0,66136,0
25123,8154641,PRO1,3.0,320130102,0.0,32013,61
25135,24898251,RES1,6.0,560340101,0.0,56034,1638
25143,9420241,RES1,3.0,315551303,1.0,31555,2991
25144,7517421,RES2,6.0,301050000,1.0,30105,1717
25182,8297241,RES1,6.0,810040201,0.0,81004,4725
25243,3274231,RES1,6.0,830610108,0.0,83061,1789
25254,3571691,RES2,6.0,831370803,1.0,83137,4017
25284,3345471,RES2,9.0,831180105,0.0,83118,13347
25334,25119091,RES2,9.0,560340102,1.0,56034,7930
25337,3397511,RES2,12.0,831180110,1.0,83118,13283
25356,25897531,RES11,9.0,291780000,1.0,29178,870
25361,25374521,RES1,6.0,562400102,1.0,56240,1633
25377,15528351,RES2,6.0,422180104,0.0,42218,8529
25406,11275721,RES1,6.0,914710105,0.0,91471,423
25416,25721611,RES2,6.0,291500103,1.0,29150,65
25441,38126251,RES2,6.0,505390000,1.0,50539,19667
25447,27056601,RES11,9.0,350930104,1.0,35093,15424
25448,21649281,RES1,3.0,641220101,0.0,64122,1871
25454,11812691,PRO2,6.0,773900301,0.0,77390,8035
25550,16442611,RES11,9.0,730150000,0.0,73015,3531
25560,7373651,RES2,6.0,112620601,1.0,11262,15182
25570,33943721,RES1,6.0,250561004,0.0,25056,4928
25574,5386671,RES2,6.0,301891101,1.0,30189,18423
25578,3439521,RES2,6.0,830610113,0.0,83061,3196
25603,27692281,RES1,3.0,850180000,1.0,85018,212
25639,2152271,RES2,6.0,840070110,1.0,84007,23361
25681,21114051,RES1,6.0,650470101,1.0,65047,803
25705,3481911,RES1,6.0,830610108,1.0,83061,2263
25706,21586461,RES11,9.0,641220107,1.0,64122,25363
25784,26657101,RES11,9.0,350930101,0.0,35093,16475
25792,24956381,RES1,6.0,561860101,1.0,56186,8276
25827,3313611,RES2,12.0,830340102,1.0,83034,49648
25876,26492911,RES1,6.0,222830000,1.0,22283,1897
26012,31153121,RES1,6.0,490070602,0.0,49007,11886
26042,21883241,RES2,6.0,641220107,0.0,64122,10159
26062,6919481,RES1,3.0,661360503,0.0,66136,68
26063,41729431,PRO2,6.0,596060605,0.0,59606,12929
26071,28856611,RES2,6.0,890240116,1.0,89024,22527
26104,3405931,RES1,6.0,830690120,1.0,83069,7638
26154,25918541,RES11,9.0,290400000,0.0,29040,4930
26179,28149741,RES11,9.0,441140106,1.0,44114,26028
26241,25529161,RES1,3.0,291500103,1.0,29150,604
26250,22871771,RES1,6.0,330630508,0.0,33063,627
26259,3364201,RES2,6.0,830610113,0.0,83061,18560
26262,2113831,RES2,6.0,840070134,0.0,84007,4902
26336,27663781,RES1,6.0,852260103,0.0,85226,4125
26383,2187301,RES4,12.0,840030101,1.0,84003,17876
26403,25330611,RES4,9.0,560340101,1.0,56034,5903
26479,82928871,RES11,9.0,915380000,,91538,14521
26482,26262581,RES1,6.0,223250000,1.0,22325,2422
26495,20399141,RES1,6.0,230960102,1.0,23096,60
26520,34300561,RES1,6.0,250561002,0.0,25056,2161
26579,20621871,RES11,9.0,630140104,1.0,63014,1510
26599,26710471,RES2,9.0,350230000,1.0,35023,18191
26609,3956201,RES11,9.0,831530101,0.0,83153,2076
26627,19729081,RES11,9.0,361410000,1.0,36141,13557
26712,26786821,RES2,9.0,350930105,1.0,35093,12368
26768,24874021,RES2,6.0,560340101,0.0,56034,8293
26821,20992021,RES2,6.0,654400901,1.0,65440,261
26893,40065381,RES1,6.0,800211201,0.0,80021,2123
26905,24046771,RES2,12.0,791910302,1.0,79191,30790
26927,18711531,RES1,6.0,691520102,0.0,69152,3678
26945,3886921,RES1,6.0,830690115,0.0,83069,3682
26983,38036571,RES2,12.0,500300000,1.0,50030,9141
27036,25679021,RES2,6.0,292150000,1.0,29215,5471
27044,25268791,RES3,9.0,562420000,1.0,56242,18480
27045,7536991,RES1,6.0,121680000,1.0,12168,2426
27061,37997851,RES1,6.0,506190000,1.0,50619,6801
27091,3672221,RES11,9.0,831070103,1.0,83107,2159
27096,26208961,RES2,9.0,223390000,1.0,22339,5547
27102,8869401,RES1,6.0,810040501,0.0,81004,1175
27147,26301451,RES2,9.0,220940000,1.0,22094,20580
27272,25455131,RES2,9.0,290310000,1.0,29031,3687
27277,25033111,RES11,9.0,560340101,1.0,56034,3392
27302,12084541,RES11,9.0,770140102,1.0,77014,16431
27336,25463961,RES2,6.0,290310000,1.0,29031,2882
27362,3594071,RES1,6.0,830610113,0.0,83061,1929
27381,5336201,RES11,9.0,301280000,1.0,30128,681
27404,19429301,RES2,12.0,182160000,1.0,18216,1131
27422,20763031,RES1,3.0,634300102,0.0,63430,1727
27429,25484951,RES4,12.0,290870000,1.0,29087,50725
27463,17952211,RES1,6.0,385670000,0.0,38567,2783
27565,9853451,RES2,6.0,930050402,0.0,93005,16867
27584,25205351,RES2,9.0,561860102,1.0,56186,14343
27635,3948121,RES11,9.0,830610114,0.0,83061,3953
27663,39812441,RES1,6.0,800010401,0.0,80001,8548
27666,8960891,RES2,6.0,315552304,0.0,31555,1733
27687,26078731,RES11,9.0,292560000,1.0,29256,17127
27701,26318031,RES2,9.0,221180000,1.0,22118,9725
27735,40414131,RES1,3.0,620200000,,62020,4369
27747,25339671,RES1,3.0,561260000,1.0,56126,2503
27901,5597071,RES1,3.0,301891401,0.0,30189,1421
27906,19525391,RES2,9.0,181930000,1.0,18193,23308
28031,19091631,RES2,6.0,690340103,0.0,69034,6055
28107,27659471,RES1,6.0,851060000,1.0,85106,5834
28124,25214311,RES1,6.0,560520000,1.0,56052,2267
28141,16568221,RES1,6.0,730150000,0.0,73015,3613
28177,24570421,RES1,6.0,170580000,1.0,17058,3
28179,23002851,RES11,9.0,330631209,0.0,33063,7026
28182,21656351,RES1,6.0,641220101,0.0,64122,1251
28203,27189471,RES4,18.0,352880210,1.0,35288,5860
28254,27497151,RES1,6.0,851060000,1.0,85106,2019
28300,27337081,RES3,18.0,850830000,1.0,85083,1877
28355,17562121,RES1,6.0,690430101,1.0,69043,5752
28412,25744641,RES2,12.0,291090000,1.0,29109,15411
28415,25366951,RES11,9.0,561620101,1.0,56162,1726
28416,41532061,RES1,3.0,592070000,1.0,59207,8037
28423,24877351,RES1,6.0,560020000,1.0,56002,693
28430,83646091,RES1,3.0,800211701,,80021,6411
28436,16457301,RES11,9.0,730150000,0.0,73015,992
28441,21780201,RES1,6.0,644830105,0.0,64483,1280
28443,31014861,RES11,12.0,493710000,1.0,49371,22414
28537,28228201,RES2,9.0,441630000,1.0,44163,20320
28551,25133491,RES1,6.0,561760000,1.0,56176,2930
28587,27301141,RES11,9.0,851320000,1.0,85132,2733
28590,3644251,RES1,6.0,831180109,0.0,83118,3664
28615,39572791,RES2,9.0,765400404,0.0,76540,10780
28618,16781981,RES1,6.0,730650902,0.0,73065,3735
28659,3676031,RES1,6.0,831070103,0.0,83107,3934
28692,25424161,RES2,6.0,560520000,0.0,56052,5380
28719,42070791,RES2,6.0,593500601,1.0,59350,14190
28838,20594471,RES4,18.0,634300103,1.0,63430,926
28857,26338231,RES1,6.0,220560000,1.0,22056,697
28858,14129321,RES2,6.0,953520000,0.0,95352,14568
28900,14562141,RES11,12.0,784900107,1.0,78490,50496
28903,7004371,RES11,9.0,660370102,0.0,66037,2517
29007,14780511,RES1,6.0,786440102,1.0,78644,8547
29016,24456001,RES11,12.0,173180000,1.0,17318,2464
29129,12089631,RES2,6.0,775200000,1.0,77520,28305
29182,7441191,RES2,6.0,110240000,1.0,11024,18275
29189,4624481,RES4,18.0,130410108,0.0,13041,22457
29257,18817961,RES1,3.0,692660501,0.0,69266,3703
29273,24915471,RES1,6.0,560340102,0.0,56034,1063
29295,10849751,RES2,12.0,914210108,0.0,91421,20215
29311,22891161,RES2,6.0,330690106,0.0,33069,4076
29332,26833781,RES1,6.0,350510102,0.0,35051,8506
29367,26260561,RES11,9.0,222220000,1.0,22222,3977
29384,26247131,RES2,9.0,221950000,1.0,22195,6700
29421,3163381,RES11,9.0,830710105,1.0,83071,16217
29458,25054811,RES11,9.0,561860101,0.0,56186,5293
29472,3953341,RES2,12.0,830690123,0.0,83069,2356
29473,26543201,RES11,18.0,221900000,1.0,22190,40839
29503,24240921,RES11,9.0,791700000,1.0,79170,2798
29517,27980011,RES1,6.0,441840125,0.0,44184,3286
29570,11931531,RES1,3.0,773050202,0.0,77305,2468
29575,22403181,RES2,9.0,243220104,0.0,24322,53166
29596,21440521,RES4,12.0,402810103,1.0,40281,8652
29634,3290111,RES1,6.0,831180109,1.0,83118,2369
29654,31395941,RES1,6.0,490990602,1.0,49099,1875
29721,28492541,RES1,6.0,441620203,0.0,44162,2159
29746,18874461,RES2,6.0,693880101,0.0,69388,5142
29768,3960361,RES2,6.0,831070103,0.0,83107,1300
29787,3473381,RES1,6.0,831180101,0.0,83118,195
29802,3617921,RES1,6.0,830340101,1.0,83034,760
29876,26029771,RES2,6.0,290420103,1.0,29042,3675
29890,25410331,RES2,6.0,561780103,1.0,56178,21262
29987,38949251,RES1,6.0,272290103,0.0,27229,7019
30030,24142101,RES2,9.0,172190000,1.0,17219,8453
30168,3954631,RES11,9.0,831370906,0.0,83137,6605
30172,3933811,RES11,9.0,831070103,1.0,83107,29510
30182,3236091,RES11,9.0,830690120,1.0,83069,2406
30224,21446461,RES1,3.0,641220107,0.0,64122,217
30269,3550801,RES1,6.0,830610110,0.0,83061,1494
30362,26261601,RES1,6.0,221270000,1.0,22127,6514
30368,24920841,RES1,6.0,560340101,0.0,56034,0
30412,25642301,RES2,6.0,290650000,1.0,29065,5160
30418,18653601,RES11,9.0,692750109,0.0,69275,6466
30448,7532481,RES1,6.0,121760103,1.0,12176,249
30525,25030361,RES11,9.0,560870000,1.0,56087,13884
30546,19144531,RES11,9.0,693820204,0.0,69382,13960
30585,23006271,RES2,9.0,330090103,0.0,33009,2859
30722,81714371,RES1,6.0,914770108,0.0,91477,917
30726,31769951,RES1,6.0,721540105,0.0,72154,5377
30801,26438501,RES11,9.0,223020000,1.0,22302,12123
30803,18516111,RES1,3.0,692660501,0.0,69266,4369
30846,39828941,RES1,6.0,800212202,0.0,80021,6160
30859,24907011,RES1,6.0,560690000,1.0,56069,0
30881,30333941,RES1,6.0,412420000,1.0,41242,443
30964,16453131,RES1,6.0,730150000,0.0,73015,1954
30985,3627951,RES1,6.0,830610113,0.0,83061,2038
31056,25722181,RES1,6.0,291550000,,29155,1761
31098,24413761,PRO1,12.0,172990101,1.0,17299,1023
31122,6723441,RES2,9.0,662240000,1.0,66224,20488
31190,28052721,RES2,9.0,442150107,1.0,44215,30764
31339,7387671,RES1,6.0,112620102,0.0,11262,2325
31368,3866671,RES1,6.0,830610115,0.0,83061,99
31381,25256801,RES4,12.0,560050000,1.0,56005,33981
31390,18529571,RES2,6.0,693880202,0.0,69388,12611
31434,1971051,RES2,9.0,130040114,1.0,13004,38567
31485,27690931,RES1,6.0,850290000,1.0,85029,3939
31544,40937431,RES2,6.0,621380000,1.0,62138,5843
31590,27178771,RES1,6.0,352510000,1.0,35251,6804
31621,41689721,RES1,3.0,592530103,1.0,59253,1182
31656,24204801,RES1,6.0,174110000,1.0,17411,458
31697,22768521,RES1,6.0,330630803,0.0,33063,7127
31739,3850091,RES1,6.0,831370609,0.0,83137,2523
31767,24950921,RES2,15.0,562140000,1.0,56214,32646
31768,40100811,RES1,6.0,800212201,0.0,80021,4950
31771,5358281,RES1,6.0,303330000,1.0,30333,8975
31864,25435911,RES4,12.0,562330000,1.0,56233,4562
31889,25222611,RES1,6.0,562400102,1.0,56240,1707
31927,4010741,RES1,6.0,830610109,0.0,83061,268
32027,26108701,RES2,6.0,223230000,1.0,22323,1528
32045,18421671,RES1,6.0,693890501,0.0,69389,14906
32046,25956351,RES2,6.0,290300000,1.0,29030,4456
32048,6686851,RES1,6.0,660370104,0.0,66037,691
32074,37004861,PRO1,3.0,514544603,0.0,51454,0
32083,4994071,RES1,3.0,132150302,0.0,13215,40
32112,27710801,RES1,3.0,852340101,1.0,85234,1212
32125,24229671,RES1,6.0,171420000,1.0,17142,10551
32126,34740991,PRO1,6.0,683760105,1.0,68376,794
32147,3327051,RES1,6.0,830610111,0.0,83061,1551
32202,25354951,RES2,12.0,562340000,1.0,56234,16854
32211,9071911,RES1,6.0,315552401,0.0,31555,3399
32222,10278251,RES11,9.0,930480105,0.0,93048,12964
32236,34333391,RES2,6.0,250560102,0.0,25056,12317
32303,8640311,RES1,6.0,821210403,1.0,82121,3161
32478,12540141,RES1,6.0,930700116,0.0,93070,5460
32491,81741091,RES1,6.0,212310403,0.0,21231,3346
32497,8533691,RES2WE,9.0,821210405,1.0,82121,27090
32511,5631311,RES11,9.0,300830000,1.0,30083,4096
32528,3388841,RES2,6.0,831370405,0.0,83137,15947
32550,3247841,RES1,6.0,830610112,1.0,83061,3
32558,19021601,PRO2,6.0,692660202,0.0,69266,12543
32565,22723311,RES1,6.0,330390102,1.0,33039,8007
32573,26233931,RES2,9.0,222650000,1.0,22265,31290
32590,18929241,RES2,6.0,690890201,1.0,69089,8187
32595,16635821,RES11,9.0,730150000,0.0,73015,3620
32608,6902381,RES11,9.0,662120000,1.0,66212,1945
32620,21937241,RES1,6.0,641220101,0.0,64122,4336
32670,39354571,RES2,6.0,765400106,0.0,76540,15933
32671,3328911,RES1,6.0,831180105,0.0,83118,432
32704,25608401,RES1,6.0,290830000,1.0,29083,3767
32762,27643061,RES11,9.0,851630101,1.0,85163,14804
32782,41874771,RES1,3.0,592050102,1.0,59205,6007
32815,18589461,RES1,6.0,693850602,0.0,69385,7480
32851,3476671,RES1,6.0,830710105,0.0,83071,653
32854,5645041,RES1,6.0,301330102,0.0,30133,2356
32860,25921661,RES2,9.0,290420101,1.0,29042,7066
32902,26418711,RES2,9.0,222140000,1.0,22214,10115
32921,22015791,RES1,3.0,470010108,0.0,47001,1598
32935,18648191,RES2WE,18.0,692900702,1.0,69290,50098
32969,31488151,RES1,6.0,530020000,1.0,53002,10278
33018,28824601,RES2,9.0,890240112,0.0,89024,19150
33064,11718101,RES2,15.0,770990000,1.0,77099,44142
33071,41002841,RES2,6.0,620410202,1.0,62041,9301
33096,8643761,RES2,12.0,821950000,1.0,82195,20248
33216,12110281,RES1,3.0,770600000,1.0,77060,421
33232,39642641,RES1,6.0,765401004,0.0,76540,5858
33297,3912261,RES11,9.0,830610113,1.0,83061,2126
33368,26337331,RES2,9.0,220530000,1.0,22053,4425
33381,38011221,RES1,3.0,501290103,0.0,50129,304
33399,37779921,RES2,9.0,612140101,1.0,61214,0
33416,15628411,RES1,6.0,422181502,0.0,42218,9127
33445,27495101,RES2,9.0,851630102,1.0,85163,24029
33487,20846301,RES1,6.0,631780101,1.0,63178,7081
33512,3975931,RES1,6.0,830690121,1.0,83069,665
33523,12308711,RES2,6.0,930661102,0.0,93066,9727
33554,28713021,RES1,6.0,581940111,1.0,58194,9927
33571,6908281,RES1,6.0,660370104,0.0,66037,563
33587,19375291,RES2,12.0,180870000,1.0,18087,8800
33598,5335561,RES1,6.0,300320105,1.0,30032,8170
33641,27011661,RES1,6.0,352280000,1.0,35228,0
33691,27826911,RES1,6.0,441090708,0.0,44109,343
33703,36689571,RES2,6.0,103871101,0.0,10387,1658
