Unnamed: 0,ID_POM,PROFIL_RFX,PS,CODE_IRIS,TYPE_LOG,CODE_INSEE,conso_moy
72699,2782182,RES1,6.0,60270111,1.0,6027,16257
72784,2915942,RES2,6.0,60880301,0.0,6088,4925
72794,8121002,RES2,6.0,92270000,1.0,9227,12648
72863,2444252,RES2,6.0,50610113,0.0,5061,5030
72887,1839742,RES11,12.0,60290103,0.0,6029,4218
72915,3010192,RES1,6.0,60881503,0.0,6088,5635
72939,20248072,RES2,9.0,31900102,0.0,3190,15632
73059,1817752,RES2,6.0,60290102,1.0,6029,2354
73134,3004052,RES1,6.0,60883401,0.0,6088,2957
73189,37586562,RES1,6.0,27220401,1.0,2722,4637
73231,3023032,RES1,6.0,60881202,0.0,6088,4689
73275,15155792,RES2,6.0,10530302,0.0,1053,16138
73301,2402412,RES2,12.0,50610116,1.0,5061,38972
73362,2967022,RES1,6.0,60881702,0.0,6088,4109
73426,20375562,RES1,6.0,31850102,1.0,3185,4655
73452,20417032,RES2,6.0,31610000,0.0,3161,25495
73507,2861192,RES2,9.0,60883801,0.0,6088,31270
73585,2705912,RES1,6.0,60881308,0.0,6088,3350
73720,20184462,RES1,3.0,30950101,1.0,3095,3058
73849,20176942,RES2,9.0,33210102,1.0,3321,27401
73898,3116032,RES1,6.0,61140000,0.0,6114,3064
73913,2735562,RES11,12.0,60882705,0.0,6088,11244
73948,1687992,RES11,9.0,60290105,1.0,6029,7055
74155,2948523,RES1,6.0,60882504,0.0,6088,8153
74205,2572863,RES2,9.0,60882202,1.0,6088,30160
74270,2698163,RES1,6.0,60882703,0.0,6088,67
74392,1551453,RES11,9.0,60290103,0.0,6029,3427
74468,37189603,RES2,9.0,81050201,1.0,8105,36960
74501,2679463,RES1,6.0,60882304,0.0,6088,1932
74525,2422573,RES2WE,12.0,50610107,1.0,5061,20354
74648,2433603,RES1,6.0,40700101,0.0,4070,2936
74731,2776723,RES1,6.0,60882704,0.0,6088,2991
74797,20332843,RES2,6.0,31850112,1.0,3185,6568
74850,8224833,RES1,6.0,92650000,1.0,9265,5417
74912,8024983,RES2,6.0,91600103,1.0,9160,25668
74941,82791533,RES2,6.0,60883401,,6088,12845
74973,20219183,RES1,6.0,31900106,1.0,3190,4156
74988,2992853,RES1,6.0,60882501,0.0,6088,3142
75037,3132573,RES1,6.0,60882902,0.0,6088,2466
75053,3080913,RES2,9.0,60270108,1.0,6027,43138
75085,1824333,RES2,6.0,60040107,0.0,6004,3332
75121,20445063,RES1,6.0,31010101,1.0,3101,11595
75147,2852063,RES2,6.0,61230107,0.0,6123,11158
75200,2637183,RES1,6.0,60882704,0.0,6088,13
75207,20480073,RES1,6.0,31850108,1.0,3185,4554
75212,20188153,RES1,6.0,31900103,1.0,3190,6178
75218,20294043,RES1,6.0,32620000,1.0,3262,5903
75228,2661613,RES2,9.0,61140000,0.0,6114,24708
75283,3091943,RES1,6.0,60880509,0.0,6088,2705
75286,2829703,RES2,6.0,60270112,1.0,6027,30360
75305,2630213,RES1,6.0,60882102,0.0,6088,7388
75308,2571853,RES1,6.0,60880305,0.0,6088,12277
75328,8240983,RES4,12.0,92640000,1.0,9264,12346
75375,2855573,RES2,6.0,60880101,0.0,6088,8912
75385,8043293,RES2,6.0,92250101,0.0,9225,691
75418,8046713,RES1,6.0,91220104,0.0,9122,2847
75437,3105223,RES2,6.0,61140000,0.0,6114,12457
75468,8028073,RES1,6.0,92250106,1.0,9225,11601
75477,2826513,RES2,6.0,60880305,0.0,6088,7455
75485,2872693,RES2,6.0,61610105,0.0,6161,22
75540,20481893,RES1,6.0,31850107,1.0,3185,9830
75567,20452823,RES1,6.0,31850106,1.0,3185,3495
75598,2626883,RES2,6.0,60270102,0.0,6027,4155
75636,3131573,RES2,9.0,61230108,0.0,6123,21944
75658,2570343,RES2,12.0,60880103,0.0,6088,14970
75668,1818743,RES1,6.0,60290110,0.0,6029,4487
75753,20439273,RES1,6.0,31850106,0.0,3185,8531
75758,2815713,RES1,6.0,60882104,0.0,6088,3999
75806,2916843,RES2,6.0,60881307,0.0,6088,11257
75825,82407043,RES1,6.0,60883201,0.0,6088,3257
75837,2774283,RES4,18.0,61470000,1.0,6147,73602
75857,1830173,RES2,6.0,60040112,0.0,6004,5387
75875,2576293,RES1,6.0,60883003,0.0,6088,3915
75928,2978983,RES1,6.0,60883201,0.0,6088,10268
75942,2869813,RES1,6.0,61610106,0.0,6161,14074
75946,2407013,RES1,6.0,50610111,0.0,5061,4106
75980,37236333,RES1,6.0,81050301,1.0,8105,2960
76020,2679743,RES11,9.0,60880202,0.0,6088,12778
76045,2826873,RES1,6.0,60882903,0.0,6088,4831
76155,20216753,RES1,6.0,30950105,0.0,3095,3767
76186,3114423,RES1,6.0,60880501,0.0,6088,3652
76206,8216173,RES2,12.0,90930000,1.0,9093,18083
76215,2717533,RES2,6.0,60881003,0.0,6088,8281
76235,37463753,RES11,12.0,26870000,1.0,2687,44331
76287,15195513,RES1,6.0,10530501,0.0,1053,3895
76325,2758243,RES1,6.0,60881305,0.0,6088,6725
76332,20341283,RES1,6.0,31400000,1.0,3140,9028
76356,8201293,RES2,9.0,91500000,1.0,9150,10542
76388,2515413,RES2,6.0,50610111,0.0,5061,5806
76403,3036563,RES1,6.0,60881502,0.0,6088,3852
76428,2998703,RES1,6.0,60880601,0.0,6088,0
76456,2951473,RES1,6.0,60881101,0.0,6088,2338
76501,3056763,RES2,6.0,60880303,0.0,6088,12389
76517,2953263,RES2,6.0,61610106,1.0,6161,13197
76523,3058533,RES1,6.0,60880302,0.0,6088,14554
76585,20168073,RES2,9.0,32420000,1.0,3242,22808
76590,20324883,RES2,18.0,31850102,0.0,3185,11900
76743,3146503,RES2,6.0,60883102,0.0,6088,12443
76801,8142853,RES2,15.0,92650000,1.0,9265,13864
76823,2513333,RES2,6.0,50610105,0.0,5061,15307
76861,20482303,RES2,9.0,31950000,1.0,3195,26392
76905,3034933,RES1,3.0,60881601,0.0,6088,2961
76949,4448143,RES2,12.0,41120105,1.0,4112,72943
76994,2974843,RES2,6.0,60540000,0.0,6054,17876
77013,3095683,RES1,6.0,60882201,0.0,6088,18771
77027,3027523,RES1,6.0,60881101,0.0,6088,11801
77049,2942713,RES1,6.0,60881602,0.0,6088,3566
77069,82186983,RES2,9.0,92650000,1.0,9265,19019
77086,2773283,RES2,6.0,60883101,0.0,6088,8682
77096,2764993,RES1,6.0,60270101,0.0,6027,3235
77098,2791743,RES1,6.0,60881307,0.0,6088,7398
77101,3061503,RES2,6.0,60880103,0.0,6088,5421
77116,4095763,RES2WE,6.0,40940000,1.0,4094,21001
77177,2547053,RES2,6.0,50610110,0.0,5061,16617
77192,2932873,RES2WE,6.0,60882103,0.0,6088,29962
77219,1509653,RES2WE,6.0,60040106,0.0,6004,19614
77280,2856993,RES1,6.0,60540000,0.0,6054,8841
77338,2780053,RES1,6.0,60880201,0.0,6088,4340
77380,4507003,RES1,6.0,41120109,0.0,4112,3003
77398,2668713,RES2,6.0,60883101,0.0,6088,4349
77399,3048403,RES1,6.0,60882401,0.0,6088,7951
77475,2635443,RES2,9.0,60882502,0.0,6088,13995
77577,8259653,RES2,15.0,90600000,1.0,9060,46264
77597,4170993,RES2,9.0,41120102,1.0,4112,18663
77643,2977393,RES1,6.0,61280000,0.0,6128,3398
77647,1651863,RES2,6.0,60290109,0.0,6029,15101
77681,81480813,RES2WE,6.0,60290105,0.0,6029,24323
77685,1618003,RES11,9.0,60290101,0.0,6029,9321
77811,2888743,RES1,6.0,60881204,0.0,6088,1295
77814,20391683,RES2,9.0,31010103,1.0,3101,25200
77840,20231763,RES2,6.0,30940000,1.0,3094,13676
77841,2648523,RES1,6.0,60882503,0.0,6088,4958
77855,2714323,RES1,6.0,60881402,0.0,6088,5238
77868,3126033,RES2,6.0,60270101,0.0,6027,16149
77886,3048313,RES1,6.0,60270107,,6027,2600
77968,2971383,RES1,3.0,60881302,0.0,6088,5349
77992,20168253,RES11,9.0,30950103,0.0,3095,2106
78003,2966593,RES1,6.0,60881002,0.0,6088,7055
78022,3128103,RES1,6.0,60880602,0.0,6088,5274
78027,2850943,RES1,6.0,60880702,0.0,6088,4202
78033,2655233,RES11,12.0,61170000,1.0,6117,16293
78098,3101323,RES1,6.0,60882802,0.0,6088,8650
78116,20489273,RES2,6.0,31010102,0.0,3101,14674
78176,3143163,RES1,6.0,60881301,0.0,6088,6061
78178,3064793,RES1,6.0,60881901,0.0,6088,2694
78277,2746593,RES2,6.0,60882401,0.0,6088,5406
78302,3121113,RES1,6.0,60881901,0.0,6088,4712
78311,3055463,RES1,6.0,61230110,1.0,6123,22102
78324,3043623,RES1,6.0,60270107,0.0,6027,2184
78337,3033713,RES1,6.0,60270113,0.0,6027,7822
78419,2821163,RES1,6.0,60882501,0.0,6088,545
78469,2587453,RES1,6.0,60882705,0.0,6088,1439
78505,2890403,RES2,9.0,60590000,0.0,6059,24445
78511,2716553,RES3,12.0,61280000,1.0,6128,28417
78530,1600483,RES1,6.0,60290101,0.0,6029,9521
78539,3060563,RES1,6.0,60880504,0.0,6088,10777
78579,20349273,RES1,6.0,31850110,1.0,3185,5366
78591,2649773,RES2,6.0,60882401,0.0,6088,22470
78624,1483663,RES2,6.0,60290103,0.0,6029,14139
78659,3123343,RES2,9.0,60882904,0.0,6088,11178
78668,2670213,RES2,6.0,61580000,1.0,6158,24394
78710,2838343,RES1,6.0,60881005,0.0,6088,2153
78715,3073673,RES2,6.0,60881307,0.0,6088,16567
78722,7916663,RES2,9.0,92250102,1.0,9225,6856
78830,2670123,RES2,6.0,60880702,0.0,6088,20480
78867,2813573,RES1,6.0,60880103,0.0,6088,3796
78888,4312083,RES2,6.0,40940000,0.0,4094,7829
79036,2522653,RES11,12.0,42260000,1.0,4226,947
79100,2701343,RES1,6.0,60270114,0.0,6027,3844
79126,1478063,RES1,6.0,60290111,0.0,6029,2952
79143,20308113,RES1,6.0,31010103,1.0,3101,7007
79148,2554073,RES1,6.0,50610102,0.0,5061,2779
79193,2504603,RES4,12.0,50610115,1.0,5061,20594
79197,2640593,RES1,6.0,60883401,0.0,6088,8139
79256,2624533,RES1,6.0,60882703,0.0,6088,6018
79285,2723283,RES2,6.0,60881705,0.0,6088,18479
79327,2674163,RES2,6.0,60883301,1.0,6088,12360
79354,2977373,RES1,3.0,60880601,0.0,6088,2823
79410,1839703,RES1,6.0,60290110,0.0,6029,2477
79422,2619283,RES1,6.0,60881503,0.0,6088,803
79482,2519383,RES2,6.0,50610104,1.0,5061,9892
79544,3138013,RES1,6.0,60881305,0.0,6088,2684
79558,3134963,RES2,9.0,60881403,1.0,6088,31235
79570,2621583,RES2,6.0,60270113,0.0,6027,7949
79609,2637793,RES1,6.0,60881204,0.0,6088,3620
79619,20476713,RES11,9.0,31850110,1.0,3185,5339
79638,37597953,RES2,9.0,26910104,1.0,2691,22445
79656,1820263,RES1,6.0,60290109,0.0,6029,1581
79715,2894943,RES2,6.0,60881001,0.0,6088,4143
79769,1702733,RES2,6.0,60290101,0.0,6029,26682
79812,3139963,RES1,6.0,60882501,0.0,6088,1170
79836,8122063,RES1,6.0,92620000,1.0,9262,8364
79842,2572843,RES1,6.0,60881603,1.0,6088,10887
79865,3102633,RES1,6.0,60881302,0.0,6088,3054
79868,1610803,RES2,9.0,60290107,0.0,6029,26698
79875,2745103,RES1,6.0,60881203,0.0,6088,1422
79947,2821323,RES1,6.0,60880501,0.0,6088,3020
79948,3062013,RES3,18.0,61230110,1.0,6123,13053
80041,4653843,RES2,12.0,41120109,1.0,4112,16789
80102,20347813,RES2,6.0,31850103,0.0,3185,6015
80228,37171973,RES2,18.0,80310000,1.0,8031,48709
80308,20468283,RES2,6.0,32620000,1.0,3262,7839
80387,3098843,RES1,6.0,61260000,1.0,6126,3788
80520,2619423,RES2,9.0,60880403,0.0,6088,21828
80644,37472733,RES1,6.0,27220301,1.0,2722,2863
80674,8210953,RES2,6.0,92070000,1.0,9207,12234
80766,37279023,RES1,6.0,81050201,1.0,8105,9971
80814,20227103,RES1,6.0,30950102,0.0,3095,3325
80823,1738503,RES1,6.0,60290111,0.0,6029,3107
80825,2679753,RES1,6.0,60880508,0.0,6088,3320
80841,2820293,RES11,9.0,61610104,1.0,6161,9618
80907,2756973,RES2WE,6.0,60881304,0.0,6088,2715
80934,2795973,RES1,6.0,60270113,0.0,6027,1284
80949,4170263,RES1,6.0,40940000,0.0,4094,8924
80962,2900583,RES1,6.0,60882904,0.0,6088,7506
80980,4603563,RES2,15.0,41120108,1.0,4112,26885
80994,2960703,RES1,6.0,60881202,0.0,6088,7079
81043,3001393,RES1,3.0,60880203,0.0,6088,6662
81056,2683213,RES1,6.0,60880203,0.0,6088,7176
81118,8200723,RES1,3.0,92250101,0.0,9225,4116
81206,2691753,RES2,6.0,60880301,0.0,6088,10454
81212,4488373,RES2,6.0,41120108,1.0,4112,9777
81269,2823143,RES1,6.0,60881201,0.0,6088,1842
81289,2417193,RES2,6.0,50610115,0.0,5061,8627
81348,82939763,RES1WE,6.0,60270114,,6027,7703
81459,20103023,RES2,12.0,33210105,1.0,3321,21769
81548,3031473,RES2,6.0,60882603,0.0,6088,3988
81586,2611103,RES1,6.0,60880401,0.0,6088,11857
81617,2457403,RES2,6.0,40700103,1.0,4070,10168
81632,2674423,RES1,6.0,60310000,1.0,6031,27232
81641,1741683,RES1,6.0,60290110,0.0,6029,7919
81644,2746383,RES2,9.0,60880302,0.0,6088,25253
81657,83447903,RES1,3.0,13990000,,1399,3023
81686,3154853,RES2,9.0,60881602,0.0,6088,8929
81770,2903113,RES2,6.0,60883401,1.0,6088,9852
81798,2847443,RES1,6.0,60881307,0.0,6088,7728
81808,2572323,RES2,12.0,60270108,1.0,6027,45454
81812,3149883,RES2,6.0,60270101,0.0,6027,6926
81877,20436163,RES1,6.0,30980000,1.0,3098,13339
81885,4066823,RES1,6.0,41120109,0.0,4112,3248
81940,20443123,RES2,6.0,31010102,1.0,3101,16171
81956,20434793,RES4,15.0,31450000,1.0,3145,19081
81963,2858143,RES1,3.0,60882702,0.0,6088,113
81975,7975623,RES1,3.0,92250101,0.0,9225,3834
81994,2590923,RES1,6.0,60270103,0.0,6027,5081
82016,2443623,RES2,12.0,40700101,1.0,4070,3243
82034,2996313,RES1,6.0,60882603,0.0,6088,9659
82044,3094183,RES1,6.0,60881506,0.0,6088,2948
82095,2411223,RES2,12.0,50610109,1.0,5061,21242
82103,15308893,RES1,6.0,10530101,0.0,1053,4253
82118,2776683,RES1,6.0,60882901,0.0,6088,5705
82186,1697333,RES11,24.0,60290103,0.0,6029,8308
82244,2838473,RES1,3.0,60880101,0.0,6088,1859
82258,4474503,RES2,9.0,40940000,1.0,4094,20971
82276,2758053,RES2,6.0,60880505,0.0,6088,11086
82311,2429193,RES1,6.0,50610113,0.0,5061,4517
82327,2616603,RES2,9.0,60880501,0.0,6088,9712
82419,4672233,RES1,6.0,40940000,0.0,4094,8642
82435,1606853,RES1,6.0,60290109,0.0,6029,11441
82454,2590963,RES1,6.0,60882703,0.0,6088,8078
82464,3048943,RES2,12.0,61280000,1.0,6128,28224
82536,1720343,RES11,12.0,60290111,0.0,6029,17340
82596,4581663,RES1,6.0,41120103,0.0,4112,0
82598,2482213,RES2,9.0,51700000,1.0,5170,30823
82609,20479563,PRO2,6.0,31850107,0.0,3185,3754
82616,3130423,RES1,6.0,60881604,0.0,6088,4220
82689,1778423,RES1,6.0,60290103,0.0,6029,8016
82726,2861213,RES1,6.0,60880702,0.0,6088,6071
82765,2837683,RES1,6.0,60270110,0.0,6027,8931
82811,1788173,RES1,6.0,60040112,0.0,6004,4540
82875,2579373,RES1,6.0,60883402,0.0,6088,3505
82891,3038393,RES1,6.0,60882602,0.0,6088,8029
82906,2540743,RES2,6.0,50610110,0.0,5061,4359
82972,2659333,RES2,9.0,60883402,0.0,6088,18253
82990,2332713,RES2,6.0,50610110,0.0,5061,4120
83011,20137593,RES1,6.0,31900101,1.0,3190,6278
83064,2458543,RES1,3.0,50610201,1.0,5061,1242
83065,2404463,RES2,9.0,42200000,1.0,4220,38859
83140,15052413,RES2,6.0,12490101,1.0,1249,10424
83184,15018813,RES1,6.0,10530302,1.0,1053,11996
83228,3079563,RES1,6.0,60881103,0.0,6088,8785
83252,2712573,RES1,6.0,60882203,0.0,6088,5583
83270,37417553,RES1,6.0,27220201,1.0,2722,10404
83275,2626683,RES1,6.0,60881504,0.0,6088,1763
83302,2413523,RES2,12.0,51240000,1.0,5124,11485
83377,2919923,RES1,6.0,60882902,0.0,6088,3046
83385,3152943,RES1,3.0,60881903,0.0,6088,2275
83401,1648733,RES11,9.0,60290102,0.0,6029,413
83432,2797863,RES2,6.0,60880901,0.0,6088,8007
83462,2950193,RES2,9.0,60883202,0.0,6088,7993
83493,2720823,RES1,6.0,61260000,0.0,6126,7678
83503,2684823,RES2,9.0,61230110,1.0,6123,19827
83505,20362303,RES11,9.0,30980000,1.0,3098,2331
83532,1781143,RES1,3.0,60040107,0.0,6004,3293
83533,2706203,RES1,6.0,60330103,0.0,6033,2172
83547,2842953,RES1,6.0,60881101,0.0,6088,4658
83575,1572783,RES2,9.0,60290109,1.0,6029,7493
83599,2516793,RES1,6.0,50610106,0.0,5061,3478
83642,2645513,RES1,6.0,60882802,0.0,6088,6199
83750,1515123,RES1,6.0,60040107,0.0,6004,5834
83852,3104133,RES1,6.0,60880603,0.0,6088,12626
83853,3113463,RES2,6.0,60881805,0.0,6088,2214
83893,2818863,RES11,9.0,61610105,0.0,6161,3594
84006,20427973,RES1,6.0,31850107,1.0,3185,12326
84046,1504733,RES2,6.0,60290128,0.0,6029,8784
84103,20256823,RES1,3.0,31900109,1.0,3190,5084
84111,3046803,RES1,6.0,60882302,0.0,6088,1198
84133,2440403,RES1,6.0,50610105,0.0,5061,5007
84216,20103363,RES11,9.0,32630000,1.0,3263,4588
84217,2370833,RES1,6.0,50610107,0.0,5061,5997
84237,2405673,RES2,9.0,40960000,1.0,4096,20016
84241,2860953,RES2,6.0,61610106,0.0,6161,12287
84268,3045203,RES1,6.0,60882705,0.0,6088,2717
84271,3114313,RES1,6.0,60883402,0.0,6088,4261
84307,3104933,RES2,9.0,60270117,0.0,6027,7284
84309,2820223,RES1,6.0,60270107,0.0,6027,8164
84328,20181073,RES2,9.0,31900109,0.0,3190,24729
84353,3032333,RES1,6.0,61230105,0.0,6123,7405
84404,2496313,RES2,6.0,50610111,0.0,5061,12358
84414,4071823,RES11,12.0,41970000,1.0,4197,54594
84421,3152233,RES1,6.0,60880501,0.0,6088,3470
84424,2846823,RES1,3.0,60882504,0.0,6088,5504
84454,20106713,RES2,6.0,32420000,1.0,3242,16502
84479,2721833,RES1,6.0,60880507,0.0,6088,2869
84492,3021573,RES2,9.0,60881308,0.0,6088,19970
84498,2472193,RES2WE,6.0,50610109,0.0,5061,23012
84524,2993463,RES2,6.0,61230110,1.0,6123,14106
84529,2722203,RES2,24.0,60883301,0.0,6088,1257
84576,2716053,RES1,6.0,60881201,0.0,6088,4277
84633,81485833,RES2,12.0,41500000,1.0,4150,27458
84664,2646873,RES1,6.0,60881101,0.0,6088,1623
84692,2762933,RES2,9.0,60881304,0.0,6088,19636
84720,2671603,RES2,9.0,60881303,0.0,6088,20006
84750,2621673,RES2,6.0,60882805,0.0,6088,22002
84753,2458233,RES2,6.0,50610101,0.0,5061,9959
84762,2781333,RES1,6.0,60883401,0.0,6088,0
84767,2962583,RES2,6.0,60881204,0.0,6088,15554
84772,20109923,RES1,6.0,30950101,0.0,3095,2714
84812,20235443,RES2,9.0,33210102,1.0,3321,32097
84874,2335723,RES2,6.0,50610104,1.0,5061,8041
84935,2637073,RES2,9.0,60882603,0.0,6088,15572
85018,2840613,RES1,6.0,60880404,0.0,6088,1681
85122,2861163,RES11,9.0,60883201,0.0,6088,10308
85124,2893813,RES1,3.0,60880403,0.0,6088,2685
85125,2651543,RES2,24.0,60330105,1.0,6033,112528
85184,4141833,RES2,6.0,41120103,0.0,4112,5497
85304,2695893,RES1,6.0,60883602,0.0,6088,5372
85328,3084713,RES1,3.0,60880401,0.0,6088,4235
85358,2864403,RES2,6.0,60270101,1.0,6027,9
85378,1525603,RES2,6.0,60040107,0.0,6004,17105
85413,20245403,RES1,6.0,32290000,1.0,3229,1677
85435,2993013,RES1,6.0,60880501,0.0,6088,15124
85474,2642603,RES1,6.0,60881101,0.0,6088,5129
85495,20284003,RES2,12.0,32860000,1.0,3286,34880
85522,2806453,RES1,6.0,60330104,0.0,6033,8291
85527,2786253,RES2,6.0,60882202,0.0,6088,8812
85531,3127743,RES2,6.0,60270115,0.0,6027,22517
85608,8092363,RES1,6.0,92250106,1.0,9225,9107
85640,2824763,RES1,6.0,60881309,0.0,6088,2400
85667,2513403,RES1,6.0,50610101,1.0,5061,3654
85686,2824673,RES2,9.0,60881703,0.0,6088,14453
85704,1793213,RES1,6.0,60290109,0.0,6029,42
85705,1704283,RES1,3.0,60290103,0.0,6029,695
85717,2841973,RES2,9.0,60883201,1.0,6088,46997
85790,2912943,RES1,6.0,60882704,0.0,6088,4373
85806,2414053,RES1,6.0,50610115,0.0,5061,5760
85882,1757843,RES11,12.0,60290117,0.0,6029,4784
85939,2795643,RES2,9.0,60881701,0.0,6088,14367
85944,20113403,RES2,6.0,30940000,1.0,3094,2135
85946,20266663,RES2,9.0,32980000,1.0,3298,28804
85999,2913033,RES1,6.0,60881703,0.0,6088,6847
86094,4113253,RES2,12.0,41120106,1.0,4112,26732
86106,2993523,RES1,6.0,61610106,0.0,6161,2613
86122,2906393,RES1,6.0,60270107,0.0,6027,5893
86178,3042373,RES1,6.0,60880603,0.0,6088,15556
86186,2636733,RES2,12.0,61140000,1.0,6114,37852
86205,2540593,RES1,6.0,42200000,1.0,4220,5149
86247,3122913,RES1,6.0,60881601,0.0,6088,1385
86260,2796143,RES11,9.0,60881004,0.0,6088,5138
86273,2889613,RES2,6.0,61470000,0.0,6147,19100
86301,2852753,RES2,6.0,60270101,0.0,6027,12032
86432,2817633,RES2,6.0,60880202,0.0,6088,19500
86463,7944433,RES2,9.0,92250107,1.0,9225,16406
86481,2796523,RES2,6.0,60881901,0.0,6088,4094
86508,3046763,RES1,6.0,60883202,0.0,6088,4990
86565,2769473,RES1,6.0,60881501,0.0,6088,4478
86586,37263403,RES2,12.0,81050302,0.0,8105,7091
86600,2828783,RES2,9.0,60882203,0.0,6088,20592
86605,2600503,RES1,6.0,60882102,0.0,6088,7299
86652,2641273,RES1,6.0,60882402,0.0,6088,3881
86662,2579903,RES1,3.0,60880203,0.0,6088,0
86755,2757963,RES1,6.0,60881803,0.0,6088,11298
86779,20172893,RES4,18.0,31370000,1.0,3137,27672
86793,3094433,RES1,6.0,60270107,0.0,6027,4138
86794,2748273,RES2,6.0,60881602,0.0,6088,5027
86880,2696943,RES2,6.0,60880201,0.0,6088,17946
86884,2959103,RES11,9.0,60882705,0.0,6088,2710
86935,2713543,RES1,6.0,60882705,0.0,6088,5127
86955,20405203,RES1,6.0,31850102,1.0,3185,13616
86970,20212733,RES2,9.0,30830000,1.0,3083,22800
86993,3086123,RES11,9.0,60883202,0.0,6088,4910
87175,2939503,RES1,6.0,60881202,0.0,6088,5249
87209,20431293,RES1,6.0,31850106,0.0,3185,6408
87230,3063723,RES1,6.0,60880206,0.0,6088,16872
87275,2444133,RES1,6.0,50610110,1.0,5061,12410
87308,20248663,RES2,6.0,31560000,1.0,3156,8835
87504,2669903,RES1,6.0,60270101,0.0,6027,5588
87514,1686473,RES1,6.0,60290102,0.0,6029,3356
87515,4726943,RES1,6.0,40940000,0.0,4094,2053
87524,8026333,RES11,9.0,90390000,1.0,9039,14
87530,8052423,RES1,6.0,91220104,1.0,9122,8671
87613,2665543,RES1,6.0,60880503,0.0,6088,6721
87663,2801393,RES1,6.0,60880201,0.0,6088,253
87686,2848913,RES1,6.0,61140000,0.0,6114,6491
87697,2476373,RES1,6.0,42050000,1.0,4205,7007
87760,4613873,RES11,12.0,40940000,1.0,4094,22348
87796,2455633,RES2,6.0,50610105,0.0,5061,6336
87893,82791543,RES2,6.0,60883401,,6088,2464
87929,3126613,RES1,6.0,60880508,0.0,6088,6552
87938,2681273,RES2,6.0,60880301,0.0,6088,6339
87977,2930463,RES2,9.0,60882704,0.0,6088,15252
88093,2763033,RES2,12.0,60882704,1.0,6088,25109
88101,1742063,RES1,6.0,60290105,0.0,6029,5911
88153,4336673,RES2,9.0,41120108,1.0,4112,10470
88229,20303903,RES2,6.0,31850110,1.0,3185,11319
88243,37195323,RES2,6.0,81050302,0.0,8105,6845
88265,3063413,PRO1,9.0,60881805,0.0,6088,3317
88268,2593403,RES1,6.0,60882502,0.0,6088,4903
88269,2978723,RES1,6.0,60880402,0.0,6088,6112
88297,2657153,RES1,6.0,60882703,0.0,6088,4396
88321,20490093,RES2,9.0,31010102,1.0,3101,29543
88373,2456023,RES2,6.0,50610115,1.0,5061,5197
88399,20233493,RES1,3.0,33210101,1.0,3321,2188
88419,4636023,RES1,6.0,41120106,0.0,4112,4831
88441,2905003,RES1,6.0,60882805,0.0,6088,10610
88472,2433523,RES2,6.0,41500000,1.0,4150,6467
88524,4202253,RES2,6.0,41970000,1.0,4197,13655
88525,3133333,RES2,9.0,60880204,0.0,6088,14368
88546,3069263,RES2,6.0,60881601,0.0,6088,6132
88566,1788823,RES2,6.0,60290110,1.0,6029,5876
88630,2946383,RES2,6.0,60270101,0.0,6027,4300
88648,3094823,RES2,9.0,60330102,0.0,6033,16412
88655,2755213,RES1,6.0,60881505,0.0,6088,3281
88661,2849233,RES1,6.0,60880509,0.0,6088,5386
88709,2827743,RES1,6.0,60881004,0.0,6088,11807
88821,2714413,RES2,12.0,61280000,1.0,6128,7643
88825,3067003,RES1,6.0,60883101,0.0,6088,4064
88867,2499573,RES1,6.0,50610104,0.0,5061,2945
88927,20494253,RES2,9.0,31010103,1.0,3101,27528
88948,4480313,RES2,9.0,41120102,0.0,4112,15625
88998,20294743,RES2,9.0,31850110,1.0,3185,2363
89060,2772003,RES2,12.0,60340000,1.0,6034,36154
89072,2843623,RES1,6.0,60882701,0.0,6088,5123
89075,2559413,RES1,6.0,50610108,0.0,5061,10549
89107,2702683,RES1,6.0,60882701,0.0,6088,4489
89128,20416783,RES1,3.0,31850112,1.0,3185,1242
89211,20247493,RES1,6.0,31900106,0.0,3190,5235
89218,3113063,RES1,6.0,60881506,0.0,6088,7762
89234,82987123,RES2,6.0,60880501,,6088,5483
89274,2712843,RES2,6.0,60880702,0.0,6088,16344
89280,20188493,RES2,6.0,30250000,1.0,3025,12054
89333,2985543,RES2,6.0,60882504,0.0,6088,10346
89370,2692033,RES1,6.0,60880501,0.0,6088,5383
89378,2820513,RES1,6.0,61230107,0.0,6123,1790
89491,2748313,RES1,6.0,60880202,0.0,6088,1239
89508,20131023,RES1,6.0,31900106,1.0,3190,5837
89572,2573433,RES2,6.0,60882001,1.0,6088,10700
89579,3115103,RES2,9.0,60882803,0.0,6088,22985
89588,8161503,RES2,9.0,91070000,1.0,9107,36332
89640,1773553,RES2,6.0,60290104,0.0,6029,12984
89670,4596763,RES2,6.0,41120106,0.0,4112,3147
89682,20234773,RES1,6.0,31900102,1.0,3190,6282
89698,20238853,RES1,6.0,31900104,1.0,3190,8444
89790,3064113,RES1,3.0,60881102,0.0,6088,9
89861,2336423,RES2,12.0,50610108,1.0,5061,30356
89877,3126293,RES2,6.0,60882303,0.0,6088,12838
89881,20334693,RES1,6.0,31850102,0.0,3185,7689
89894,2961883,RES2,6.0,60880305,0.0,6088,3760
89895,2805493,RES1,3.0,60882202,0.0,6088,4287
89913,2693543,RES1,3.0,61610104,0.0,6161,726
89942,2597203,RES1,6.0,60882101,0.0,6088,3308
